,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household,log_prices
742,-122.09,37.66,39,1160,259.0,725,274,2.2222,158300,0.0,0.0,0.0,1.0,0.0,4.478764478764479,4.233576642335766,2.645985401459854,11.972253562968545
743,-122.05,37.68,32,2015,318.0,1019,340,6.1104,240700,0.0,0.0,0.0,1.0,0.0,6.336477987421383,5.926470588235294,2.9970588235294118,12.391310778311764
744,-122.06,37.67,22,3882,816.0,1830,743,4.2733,180700,0.0,0.0,0.0,1.0,0.0,4.757352941176471,5.224764468371467,2.4629878869448185,12.104599010599317
745,-122.07,37.67,27,3239,671.0,1469,616,3.2465,230600,0.0,0.0,0.0,1.0,0.0,4.827123695976155,5.258116883116883,2.38474025974026,12.348444223321136
746,-122.07,37.67,28,2932,739.0,1198,624,3.2417,210800,0.0,0.0,0.0,1.0,0.0,3.9675236806495264,4.698717948717949,1.919871794871795,12.258669839471109
747,-122.07,37.67,38,2104,409.0,1039,394,3.875,165300,0.0,0.0,0.0,1.0,0.0,5.1442542787286065,5.340101522842639,2.6370558375634516,12.015523333397592
748,-122.04,37.67,29,1694,251.0,690,242,6.0501,254200,0.0,0.0,0.0,1.0,0.0,6.749003984063745,7.0,2.8512396694214877,12.44588057164006
749,-122.04,37.67,18,3000,419.0,1155,415,6.8233,332600,0.0,0.0,0.0,1.0,0.0,7.159904534606206,7.228915662650603,2.783132530120482,12.714698852350997
750,-122.04,37.66,23,2419,348.0,1066,384,6.3501,350000,0.0,0.0,0.0,1.0,0.0,6.9511494252873565,6.299479166666667,2.7760416666666665,12.765691290604371
751,-122.07,37.66,28,2280,610.0,1255,587,2.6719,161200,0.0,0.0,0.0,1.0,0.0,3.737704918032787,3.8841567291311754,2.1379897785349233,11.990407312509369
752,-122.07,37.66,21,5031,1168.0,2461,1042,3.875,179300,0.0,0.0,0.0,1.0,0.0,4.30736301369863,4.828214971209213,2.3618042226487526,12.096821236822512
753,-122.08,37.66,33,1547,372.0,1063,356,2.5625,154300,0.0,0.0,0.0,1.0,0.0,4.158602150537634,4.345505617977528,2.985955056179775,11.946660519211651
754,-122.07,37.65,31,3300,790.0,2181,740,3.016,161800,0.0,0.0,0.0,1.0,0.0,4.177215189873418,4.45945945945946,2.9472972972972973,11.994122464057146
755,-122.08,37.65,17,5018,1439.0,3069,1299,2.7694,161900,0.0,0.0,0.0,1.0,0.0,3.487143849895761,3.8629715165511933,2.3625866050808315,11.994740316298905
756,-122.08,37.65,35,1813,393.0,1093,374,3.6818,165400,0.0,0.0,0.0,1.0,0.0,4.6132315521628495,4.847593582887701,2.9224598930481283,12.016128107502665
757,-122.08,37.66,37,1997,436.0,1349,437,2.1382,166600,0.0,0.0,0.0,1.0,0.0,4.580275229357798,4.5697940503432495,3.0869565217391304,12.023357011097826
758,-122.1,37.66,37,901,191.0,599,206,3.7303,149700,0.0,0.0,0.0,1.0,0.0,4.717277486910994,4.37378640776699,2.907766990291262,11.916395250412128
759,-122.1,37.66,35,686,142.0,480,149,3.875,162100,0.0,0.0,0.0,1.0,0.0,4.830985915492958,4.604026845637584,3.221476510067114,11.9959748767362
760,-122.1,37.66,33,1954,464.0,1293,448,3.0489,152600,0.0,0.0,0.0,1.0,0.0,4.211206896551724,4.361607142857143,2.8861607142857144,11.93558195089097
761,-122.09,37.65,27,2630,722.0,1414,634,2.8203,195200,0.0,0.0,0.0,1.0,0.0,3.6426592797783934,4.148264984227129,2.230283911671924,12.181785075898826
762,-122.09,37.65,35,1130,192.0,543,184,4.3897,190600,0.0,0.0,0.0,1.0,0.0,5.885416666666667,6.141304347826087,2.9510869565217392,12.157937516778192
763,-122.09,37.65,35,1184,200.0,572,194,4.7143,193800,0.0,0.0,0.0,1.0,0.0,5.92,6.103092783505154,2.948453608247423,12.174587138384211
764,-122.1,37.66,34,656,115.0,342,112,4.6875,200600,0.0,0.0,0.0,1.0,0.0,5.7043478260869565,5.857142857142857,3.0535714285714284,12.209073139542411
765,-122.11,37.66,29,2544,643.0,2332,603,3.2091,150000,0.0,0.0,0.0,1.0,0.0,3.9564541213063764,4.218905472636816,3.867330016583748,11.918397239722838
766,-122.1,37.66,36,1305,225.0,768,234,4.275,185300,0.0,0.0,0.0,1.0,0.0,5.8,5.576923076923077,3.282051282051282,12.129736808912964
767,-122.11,37.66,36,1755,316.0,913,299,4.1302,172700,0.0,0.0,0.0,1.0,0.0,5.55379746835443,5.869565217391305,3.0535117056856187,12.059317054505962
768,-122.11,37.66,35,2843,652.0,1726,643,3.09,174100,0.0,0.0,0.0,1.0,0.0,4.360429447852761,4.421461897356143,2.684292379471229,12.067390869565173
769,-122.1,37.65,25,2538,494.0,1185,501,4.5417,194400,0.0,0.0,0.0,1.0,0.0,5.137651821862348,5.065868263473054,2.3652694610778444,12.177678315028167
770,-122.1,37.64,28,1784,311.0,735,278,4.6635,206700,0.0,0.0,0.0,1.0,0.0,5.736334405144695,6.41726618705036,2.643884892086331,12.239028583587523
771,-122.1,37.65,31,1797,327.0,796,319,4.4427,204500,0.0,0.0,0.0,1.0,0.0,5.495412844036697,5.633228840125392,2.4952978056426334,12.228328144428588
772,-122.1,37.65,36,410,76.0,252,82,4.5303,175000,0.0,0.0,0.0,1.0,0.0,5.394736842105263,5.0,3.073170731707317,12.07254696717504
773,-122.12,37.65,26,162,27.0,86,25,2.375,137500,0.0,0.0,0.0,1.0,0.0,6.0,6.48,3.44,11.83138646878959
774,-122.1,37.63,18,9963,2031.0,5613,1946,3.8171,187200,0.0,0.0,0.0,1.0,0.0,4.90546528803545,5.119732785200411,2.8843782117163412,12.139938184891703
775,-122.1,37.61,35,2361,458.0,1727,467,4.5281,173600,0.0,0.0,0.0,1.0,0.0,5.155021834061135,5.055674518201285,3.6980728051391862,12.06451484156046
776,-122.13,37.66,19,862,167.0,407,183,4.3456,163000,0.0,0.0,0.0,1.0,0.0,5.161676646706587,4.7103825136612025,2.2240437158469946,12.001511614739405
777,-122.11,37.65,18,4335,808.0,2041,734,3.4861,331600,0.0,0.0,0.0,1.0,0.0,5.36509900990099,5.905994550408719,2.7806539509536785,12.711687717920274
778,-122.11,37.64,31,1487,280.0,854,301,5.2312,197600,0.0,0.0,0.0,1.0,0.0,5.310714285714286,4.940199335548173,2.8372093023255816,12.194005125011843
779,-122.11,37.64,8,3592,849.0,1907,746,3.6708,197900,0.0,0.0,0.0,1.0,0.0,4.230859835100118,4.815013404825737,2.5563002680965146,12.19552218463499
780,-122.12,37.64,40,432,102.0,264,77,3.8875,228100,0.0,0.0,0.0,1.0,0.0,4.235294117647059,5.6103896103896105,3.4285714285714284,12.337543792304956
781,-122.09,37.63,34,1457,242.0,735,249,3.9167,189500,0.0,0.0,0.0,1.0,0.0,6.020661157024794,5.85140562248996,2.9518072289156625,12.15214958053555
782,-122.09,37.64,32,1578,284.0,836,292,3.9063,184200,0.0,0.0,0.0,1.0,0.0,5.556338028169014,5.404109589041096,2.863013698630137,12.123782831670258
783,-122.1,37.63,29,2172,435.0,1377,408,3.7895,180900,0.0,0.0,0.0,1.0,0.0,4.993103448275862,5.323529411764706,3.375,12.105705199284083
784,-122.08,37.64,36,1340,245.0,789,248,3.8,172000,0.0,0.0,0.0,1.0,0.0,5.469387755102041,5.403225806451613,3.181451612903226,12.055255569732177
785,-122.08,37.64,36,1116,199.0,662,226,5.7309,177900,0.0,0.0,0.0,1.0,0.0,5.608040201005025,4.938053097345133,2.9292035398230087,12.088982494773598
786,-122.09,37.64,36,1885,307.0,853,271,4.1141,173100,0.0,0.0,0.0,1.0,0.0,6.140065146579804,6.955719557195572,3.1476014760147604,12.061630518155123
787,-122.09,37.64,36,1180,212.0,664,200,5.2838,172600,0.0,0.0,0.0,1.0,0.0,5.566037735849057,5.9,3.32,12.058737851357439
788,-122.08,37.64,30,5267,1253.0,4065,1113,3.3479,182100,0.0,0.0,0.0,1.0,0.0,4.203511572226656,4.73225516621743,3.652291105121294,12.112316757188815
789,-122.08,37.64,23,1897,440.0,1109,418,3.142,179500,0.0,0.0,0.0,1.0,0.0,4.3113636363636365,4.538277511961723,2.65311004784689,12.097936057925594
790,-122.08,37.63,31,767,171.0,548,185,3.7614,176000,0.0,0.0,0.0,1.0,0.0,4.485380116959064,4.145945945945946,2.962162162162162,12.07824495582233
791,-122.08,37.63,33,691,127.0,431,149,4.25,192600,0.0,0.0,0.0,1.0,0.0,5.440944881889764,4.6375838926174495,2.8926174496644297,12.16837597044068
792,-122.08,37.64,36,786,133.0,463,160,3.9338,182700,0.0,0.0,0.0,1.0,0.0,5.909774436090226,4.9125,2.89375,12.115606215804869
793,-122.07,37.64,22,5861,1516.0,5436,1463,2.5158,134900,0.0,0.0,0.0,1.0,0.0,3.8660949868073877,4.006151742993849,3.715652768284347,11.812296455066814
794,-122.07,37.63,27,2784,723.0,2028,693,2.4808,157600,0.0,0.0,0.0,1.0,0.0,3.8506224066390042,4.017316017316017,2.9264069264069263,11.967821801563451
795,-122.07,37.64,25,4524,860.0,2426,862,4.7083,190900,0.0,0.0,0.0,1.0,0.0,5.26046511627907,5.248259860788863,2.8143851508120648,12.159510248044802
796,-122.06,37.64,37,1468,304.0,1038,282,4.1652,158200,0.0,0.0,0.0,1.0,0.0,4.828947368421052,5.205673758865248,3.6808510638297873,11.971621655408228
797,-122.06,37.64,20,1655,450.0,857,430,3.5541,350000,0.0,0.0,0.0,1.0,0.0,3.6777777777777776,3.8488372093023258,1.9930232558139536,12.765691290604371
798,-122.06,37.65,33,1227,286.0,848,291,3.8036,158200,0.0,0.0,0.0,1.0,0.0,4.29020979020979,4.216494845360825,2.9140893470790377,11.971621655408228
799,-122.06,37.64,33,1160,252.0,729,220,3.8259,146100,0.0,0.0,0.0,1.0,0.0,4.603174603174603,5.2727272727272725,3.3136363636363635,11.892053442342334
800,-122.04,37.63,33,952,172.0,369,159,3.2331,226700,0.0,0.0,0.0,1.0,0.0,5.534883720930233,5.987421383647798,2.3207547169811322,12.331387247601905
801,-122.03,37.62,35,2072,352.0,1001,350,4.7109,198700,0.0,0.0,0.0,1.0,0.0,5.886363636363637,5.92,2.86,12.199556461239876
802,-122.03,37.62,32,2964,547.0,1472,527,4.2468,221200,0.0,0.0,0.0,1.0,0.0,5.418647166361974,5.624288425047438,2.793168880455408,12.306827069415759
803,-122.04,37.62,35,1032,173.0,453,176,6.396,208500,0.0,0.0,0.0,1.0,0.0,5.965317919075145,5.863636363636363,2.5738636363636362,12.24769911637256
804,-122.04,37.62,35,657,118.0,328,134,3.8125,204200,0.0,0.0,0.0,1.0,0.0,5.567796610169491,4.902985074626866,2.4477611940298507,12.226860081860359
805,-122.04,37.62,32,1540,324.0,793,302,3.2857,193200,0.0,0.0,0.0,1.0,0.0,4.753086419753086,5.099337748344371,2.6258278145695364,12.171486376730597
806,-122.03,37.62,35,1298,236.0,632,204,3.8929,209500,0.0,0.0,0.0,1.0,0.0,5.5,6.362745098039215,3.0980392156862746,12.252483791602627
807,-122.03,37.61,36,1409,271.0,1002,281,3.7262,164900,0.0,0.0,0.0,1.0,0.0,5.199261992619927,5.01423487544484,3.565836298932384,12.013100572810686
808,-122.03,37.61,37,1383,259.0,808,241,4.0125,161400,0.0,0.0,0.0,1.0,0.0,5.33976833976834,5.738589211618257,3.3526970954356847,11.991647230585656
809,-122.04,37.61,36,1151,216.0,727,215,4.1719,187000,0.0,0.0,0.0,1.0,0.0,5.328703703703703,5.3534883720930235,3.3813953488372093,12.138869243416009
810,-122.04,37.62,35,899,179.0,455,185,4.2857,190400,0.0,0.0,0.0,1.0,0.0,5.022346368715084,4.859459459459459,2.4594594594594597,12.15688765342645
811,-122.08,37.63,37,1793,364.0,1534,346,3.6458,156600,0.0,0.0,0.0,1.0,0.0,4.925824175824176,5.182080924855492,4.433526011560693,11.961456448214491
812,-122.08,37.62,17,2485,518.0,1139,550,2.6875,157300,0.0,0.0,0.0,1.0,0.0,4.797297297297297,4.5181818181818185,2.070909090909091,11.965916446305247
813,-122.07,37.63,35,1931,376.0,1175,337,3.7292,168100,0.0,0.0,0.0,1.0,0.0,5.13563829787234,5.729970326409496,3.486646884272997,12.032320268218989
814,-122.07,37.63,24,2329,465.0,1401,453,4.5913,177600,0.0,0.0,0.0,1.0,0.0,5.008602150537635,5.141280353200883,3.0927152317880795,12.087294740154986
815,-122.06,37.63,12,6711,1374.0,3388,1289,3.8625,208900,0.0,0.0,0.0,1.0,0.0,4.884279475982533,5.2063615205585725,2.6283941039565555,12.249615734512616
816,-122.06,37.63,23,1939,356.0,841,364,3.3611,169200,0.0,0.0,0.0,1.0,0.0,5.446629213483146,5.326923076923077,2.3104395604395602,12.03884263630228
817,-122.05,37.61,16,1642,346.0,705,351,2.8971,163900,0.0,0.0,0.0,1.0,0.0,4.745664739884393,4.678062678062678,2.0085470085470085,12.007017865994577
818,-122.08,37.63,34,1619,293.0,1148,310,4.0326,164700,0.0,0.0,0.0,1.0,0.0,5.525597269624574,5.22258064516129,3.703225806451613,12.011886987792716
819,-122.08,37.63,35,517,108.0,391,107,4.0682,156900,0.0,0.0,0.0,1.0,0.0,4.787037037037037,4.831775700934579,3.6542056074766354,11.963370312187111
820,-122.09,37.63,36,1570,274.0,992,249,5.3644,168800,0.0,0.0,0.0,1.0,0.0,5.7299270072992705,6.305220883534137,3.9839357429718874,12.036475785297062
821,-122.09,37.63,35,1213,221.0,790,243,4.7019,174100,0.0,0.0,0.0,1.0,0.0,5.48868778280543,4.991769547325103,3.251028806584362,12.067390869565173
822,-122.08,37.62,27,1826,309.0,1016,313,5.64,206500,0.0,0.0,0.0,1.0,0.0,5.909385113268608,5.833865814696486,3.246006389776358,12.238060533986511
823,-122.08,37.61,26,2261,443.0,1039,395,3.7931,203900,0.0,0.0,0.0,1.0,0.0,5.1038374717832955,5.724050632911393,2.630379746835443,12.225389860915405
824,-121.99,37.61,9,3666,711.0,2341,703,4.6458,217000,1.0,0.0,0.0,0.0,0.0,5.156118143459915,5.21479374110953,3.330014224751067,12.28765724080691
825,-122.02,37.6,36,1633,345.0,1382,338,3.694,159600,0.0,0.0,0.0,1.0,0.0,4.733333333333333,4.831360946745562,4.088757396449704,11.980432229642377
826,-122.02,37.6,31,2155,522.0,1858,437,2.652,159800,0.0,0.0,0.0,1.0,0.0,4.128352490421456,4.931350114416476,4.251716247139588,11.98168457011701
827,-122.02,37.6,32,1295,280.0,1156,300,3.5,154300,0.0,0.0,0.0,1.0,0.0,4.625,4.316666666666666,3.8533333333333335,11.946660519211651
828,-122.02,37.6,32,1295,295.0,1097,328,3.2386,149600,0.0,0.0,0.0,1.0,0.0,4.389830508474576,3.948170731707317,3.3445121951219514,11.915727028992151
829,-122.03,37.61,33,1518,302.0,831,268,5.097,188600,0.0,0.0,0.0,1.0,0.0,5.026490066225166,5.664179104477612,3.1007462686567164,12.147388951394372
830,-122.04,37.6,17,3314,638.0,1873,602,4.3875,238500,0.0,0.0,0.0,1.0,0.0,5.19435736677116,5.504983388704319,3.111295681063123,12.38212878217386
831,-122.06,37.6,22,3009,497.0,1640,514,4.625,235300,0.0,0.0,0.0,1.0,0.0,6.054325955734407,5.85408560311284,3.190661478599222,12.368620824600177
832,-122.08,37.61,6,2605,474.0,1568,433,5.0406,261400,0.0,0.0,0.0,1.0,0.0,5.4957805907173,6.016166281755196,3.6212471131639723,12.473810905719647
833,-122.06,37.6,17,5159,832.0,3174,817,5.8704,234400,0.0,0.0,0.0,1.0,0.0,6.200721153846154,6.314565483476132,3.8849449204406366,12.364788602887499
834,-122.06,37.6,18,1726,276.0,1186,310,5.3226,231700,0.0,0.0,0.0,1.0,0.0,6.253623188405797,5.567741935483871,3.825806451612903,12.35320302633692
835,-122.08,37.59,16,1816,365.0,1367,355,4.235,156300,0.0,0.0,0.0,1.0,0.0,4.975342465753425,5.115492957746479,3.850704225352113,11.959538914341756
836,-122.07,37.59,13,2578,551.0,1680,528,4.825,222000,0.0,0.0,0.0,1.0,0.0,4.678765880217786,4.882575757575758,3.1818181818181817,12.310437165348775
837,-122.08,37.58,15,2576,418.0,1657,410,5.5218,254400,0.0,0.0,0.0,1.0,0.0,6.162679425837321,6.282926829268293,4.041463414634146,12.446667041257989
838,-122.07,37.58,16,1644,251.0,1033,267,6.5116,244300,0.0,0.0,0.0,1.0,0.0,6.549800796812749,6.157303370786517,3.8689138576779025,12.406156350565329
839,-122.07,37.58,16,1606,240.0,1117,268,6.0661,247000,0.0,0.0,0.0,1.0,0.0,6.691666666666666,5.992537313432836,4.167910447761194,12.417147664184915
840,-122.08,37.58,16,3349,544.0,2003,488,6.0074,236500,0.0,0.0,0.0,1.0,0.0,6.15625,6.862704918032787,4.104508196721311,12.373707715234994
841,-122.07,37.59,15,3475,686.0,2568,653,4.6211,151400,0.0,0.0,0.0,1.0,0.0,5.065597667638484,5.3215926493108725,3.9326186830015315,11.927687224983487
842,-122.07,37.58,16,1893,338.0,1461,344,5.225,213700,0.0,0.0,0.0,1.0,0.0,5.600591715976331,5.502906976744186,4.247093023255814,12.272333120753473
843,-122.04,37.59,14,1727,302.0,1116,273,5.3428,243600,0.0,0.0,0.0,1.0,0.0,5.718543046357616,6.326007326007326,4.087912087912088,12.403286919899765
844,-122.05,37.59,15,6243,1273.0,3163,1274,3.7462,212500,0.0,0.0,0.0,1.0,0.0,4.904163393558523,4.900313971742543,2.4827315541601256,12.26670197321789
845,-122.03,37.6,24,2077,383.0,1488,389,4.5721,214700,0.0,0.0,0.0,1.0,0.0,5.422976501305483,5.339331619537275,3.8251928020565553,12.277001641517879
846,-122.02,37.59,18,1165,333.0,855,319,3.6923,213200,0.0,0.0,0.0,1.0,0.0,3.4984984984984986,3.652037617554859,2.6802507836990594,12.269990661694345
847,-122.03,37.59,16,4371,889.0,2530,817,4.6786,256000,0.0,0.0,0.0,1.0,0.0,4.916760404949382,5.350061199510404,3.0966952264381886,12.45293662970407
848,-122.01,37.59,2,838,295.0,240,149,2.875,237500,0.0,0.0,0.0,1.0,0.0,2.840677966101695,5.624161073825503,1.610738255033557,12.377927112974284
849,-122.02,37.58,15,3052,760.0,2097,728,3.3617,178100,0.0,0.0,0.0,1.0,0.0,4.015789473684211,4.1923076923076925,2.8804945054945055,12.090106084085123
850,-122.01,37.58,17,4313,717.0,2629,721,5.7579,231800,0.0,0.0,0.0,1.0,0.0,6.015341701534171,5.981969486823855,3.6463245492371708,12.35363452394233
851,-122.09,37.6,36,385,94.0,295,92,2.9706,147900,0.0,0.0,0.0,1.0,0.0,4.095744680851064,4.184782608695652,3.2065217391304346,11.904298410001253
852,-122.08,37.6,10,3046,678.0,2056,628,3.9022,191700,0.0,0.0,0.0,1.0,0.0,4.492625368731564,4.850318471337579,3.2738853503184715,12.16369214550422
853,-121.97,37.57,21,4342,783.0,2172,789,4.6146,247600,1.0,0.0,0.0,0.0,0.0,5.545338441890166,5.503168567807351,2.752851711026616,12.419573858556635
854,-121.96,37.58,15,3575,597.0,1777,559,5.7192,283500,1.0,0.0,0.0,0.0,0.0,5.988274706867672,6.395348837209302,3.178890876565295,12.554970929480584
855,-121.98,37.58,20,4126,1031.0,2079,975,3.6832,216900,1.0,0.0,0.0,0.0,0.0,4.001939864209505,4.231794871794872,2.1323076923076925,12.287196307223885
856,-121.99,37.58,31,2878,478.0,1276,485,6.2073,282500,1.0,0.0,0.0,0.0,0.0,6.02092050209205,5.934020618556701,2.6309278350515464,12.551437369385376
857,-122.0,37.58,6,4405,717.0,2071,688,5.8151,295600,1.0,0.0,0.0,0.0,0.0,6.143654114365411,6.402616279069767,3.010174418604651,12.596765851000393
858,-122.01,37.57,14,16199,2993.0,8117,2847,5.8322,281800,0.0,0.0,0.0,1.0,0.0,5.41229535583027,5.689848963821566,2.8510713031260977,12.54895642705646
859,-122.04,37.58,14,14917,2708.0,8012,2606,5.6277,269800,0.0,0.0,0.0,1.0,0.0,5.508493353028065,5.72409823484267,3.074443591711435,12.505439929198145
860,-122.04,37.57,12,5719,1064.0,3436,1057,5.2879,231200,0.0,0.0,0.0,1.0,0.0,5.375,5.410596026490066,3.250709555345317,12.351042741030522
861,-122.07,37.57,8,8647,1407.0,5019,1379,6.5615,318300,0.0,0.0,0.0,1.0,0.0,6.145700071073206,6.270485859318347,3.6395939086294415,12.670752754955478
862,-122.06,37.58,15,8112,1376.0,4576,1348,5.6758,253400,0.0,0.0,0.0,1.0,0.0,5.895348837209302,6.017804154302671,3.394658753709199,12.442728493191302
863,-122.05,37.57,7,10648,1818.0,6075,1797,6.1047,278200,0.0,0.0,0.0,1.0,0.0,5.856985698569857,5.925431274346132,3.380634390651085,12.536099153001324
864,-121.93,37.49,5,1150,311.0,648,245,3.5714,300000,1.0,0.0,0.0,0.0,0.0,3.697749196141479,4.6938775510204085,2.6448979591836737,12.611541086966115
865,-122.07,37.52,3,14014,2861.0,7205,2753,6.0824,273500,0.0,0.0,0.0,1.0,0.0,4.898287312128627,5.0904467853251,2.6171449328005814,12.519060557144618
866,-122.02,37.56,23,4332,857.0,2461,829,4.3594,223400,0.0,0.0,0.0,1.0,0.0,5.054842473745624,5.225572979493365,2.9686369119420988,12.316723641882957
867,-122.02,37.56,35,1716,312.0,914,316,5.5737,214500,0.0,0.0,0.0,1.0,0.0,5.5,5.430379746835443,2.892405063291139,12.276069679344003
868,-122.03,37.56,31,4981,964.0,2841,924,4.8962,220200,0.0,0.0,0.0,1.0,0.0,5.16701244813278,5.390692640692641,3.074675324675325,12.302296044586472
869,-122.03,37.56,24,8444,1492.0,4446,1491,4.6978,240300,0.0,0.0,0.0,1.0,0.0,5.659517426273458,5.663313212608987,2.9818913480885314,12.389647583180738
870,-122.01,37.56,6,3028,778.0,1531,736,4.4259,158000,0.0,0.0,0.0,1.0,0.0,3.892030848329049,4.114130434782608,2.0801630434782608,11.970356641102999
871,-122.01,37.55,26,2068,532.0,1434,495,3.3008,224200,0.0,0.0,0.0,1.0,0.0,3.887218045112782,4.177777777777778,2.896969696969697,12.32029824991355
872,-122.02,37.55,33,1325,274.0,909,267,4.5687,177200,0.0,0.0,0.0,1.0,0.0,4.835766423357664,4.962546816479401,3.404494382022472,12.085039960478051
873,-122.01,37.56,24,2563,485.0,1174,501,3.8179,216100,0.0,0.0,0.0,1.0,0.0,5.284536082474227,5.115768463073852,2.343313373253493,12.283501169971546
874,-121.99,37.56,18,5505,1005.0,2641,971,5.0,269700,1.0,0.0,0.0,0.0,0.0,5.477611940298507,5.66941297631308,2.7198764160659112,12.505069216944454
875,-121.99,37.56,20,6462,1294.0,3288,1235,4.3393,231200,1.0,0.0,0.0,0.0,0.0,4.993817619783616,5.232388663967611,2.662348178137652,12.351042741030522
876,-121.96,37.55,4,3746,993.0,1606,838,4.1387,162500,1.0,0.0,0.0,0.0,0.0,3.772406847935549,4.470167064439141,1.9164677804295942,11.998439434579149
877,-121.97,37.56,13,8918,1823.0,4518,1772,4.8052,254000,1.0,0.0,0.0,0.0,0.0,4.891936368623148,5.032731376975169,2.549661399548533,12.445093483000798
878,-121.97,37.54,31,1949,344.0,986,322,4.6349,196200,1.0,0.0,0.0,0.0,0.0,5.665697674418604,6.052795031055901,3.062111801242236,12.18689492294037
879,-121.97,37.55,17,4924,1247.0,3080,1182,3.168,189400,1.0,0.0,0.0,0.0,0.0,3.9486768243785084,4.165820642978003,2.6057529610829104,12.151621739551222
880,-121.98,37.54,17,5133,1375.0,3386,1339,3.1326,220800,1.0,0.0,0.0,0.0,0.0,3.733090909090909,3.833457804331591,2.5287528005974607,12.30501712236033
881,-121.99,37.55,16,6647,2098.0,4649,1903,2.9074,213800,1.0,0.0,0.0,0.0,0.0,3.1682554814108674,3.492905937992643,2.442984760903836,12.272800954830618
882,-121.94,37.56,15,5674,748.0,2412,714,8.3996,442900,1.0,0.0,0.0,0.0,0.0,7.5855614973262036,7.946778711484594,3.3781512605042017,13.001101547754756
883,-121.95,37.55,21,10687,1540.0,4552,1520,6.6478,333400,1.0,0.0,0.0,0.0,0.0,6.939610389610389,7.030921052631579,2.9947368421052634,12.717101248694453
884,-121.93,37.54,25,1354,192.0,596,220,6.629,352400,1.0,0.0,0.0,0.0,0.0,7.052083333333333,6.154545454545454,2.709090909090909,12.772525010724586
885,-121.94,37.54,27,3715,526.0,1631,538,6.2179,305300,1.0,0.0,0.0,0.0,0.0,7.062737642585551,6.905204460966543,3.0315985130111525,12.629053454184358
886,-121.94,37.53,33,2095,342.0,941,304,5.761,259600,1.0,0.0,0.0,0.0,0.0,6.125730994152047,6.891447368421052,3.0953947368421053,12.466901115884776
887,-121.95,37.54,29,3517,645.0,1724,585,4.6641,248900,1.0,0.0,0.0,0.0,0.0,5.452713178294574,6.011965811965812,2.947008547008547,12.424810506025395
