longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_-1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household
-117.1,32.58,17,2046,559.0,1585,530,2.25,0.0,0.0,0.0,0.0,1.0,3.6601073345259394,3.860377358490566,2.990566037735849
-122.5,37.76,43,2108,456.0,1299,447,3.1406,0.0,0.0,0.0,0.0,1.0,4.62280701754386,4.715883668903803,2.906040268456376
-122.08,37.7,32,2718,447.0,1156,410,5.2497,0.0,0.0,0.0,1.0,0.0,6.080536912751678,6.629268292682927,2.819512195121951
-118.01,33.77,33,1387,238.0,890,264,5.422,1.0,0.0,0.0,0.0,0.0,5.827731092436975,5.253787878787879,3.371212121212121
-117.45,34.01,26,3042,598.0,1720,551,2.76,0.0,1.0,0.0,0.0,0.0,5.086956521739131,5.520871143375681,3.121597096188748
-117.88,34.1,32,3357,621.0,1696,604,4.2685,1.0,0.0,0.0,0.0,0.0,5.405797101449275,5.55794701986755,2.80794701986755
-118.39,34.2,17,2594,1028.0,3950,973,2.0348,1.0,0.0,0.0,0.0,0.0,2.523346303501945,2.6659815005138747,4.059609455292908
-120.76,38.47,17,1521,309.0,607,240,3.5,0.0,1.0,0.0,0.0,0.0,4.922330097087379,6.3375,2.529166666666667
-117.97,33.82,26,2335,504.0,1121,502,2.9891,1.0,0.0,0.0,0.0,0.0,4.632936507936508,4.651394422310757,2.233067729083665
-118.6,34.21,19,2581,857.0,2004,784,2.6159,1.0,0.0,0.0,0.0,0.0,3.011668611435239,3.292091836734694,2.556122448979592
-118.32,34.2,29,2209,444.0,952,403,4.375,1.0,0.0,0.0,0.0,0.0,4.975225225225225,5.481389578163772,2.3622828784119108
-118.26,33.78,35,1239,473.0,1524,387,2.0956,0.0,0.0,0.0,0.0,1.0,2.619450317124736,3.201550387596899,3.937984496124031
-117.48,33.98,20,2451,475.0,1785,456,3.3966,0.0,1.0,0.0,0.0,0.0,5.16,5.375,3.914473684210526
-122.13,38.01,51,1262,309.0,608,298,2.1974,0.0,0.0,0.0,1.0,0.0,4.084142394822006,4.23489932885906,2.040268456375839
-117.78,34.06,25,1712,491.0,1807,478,2.2258,0.0,1.0,0.0,0.0,0.0,3.486761710794297,3.581589958158996,3.780334728033473
-118.29,34.01,42,814,223.0,511,188,2.3942,1.0,0.0,0.0,0.0,0.0,3.6502242152466366,4.329787234042553,2.7180851063829787
-118.12,34.11,52,2787,353.0,1057,364,10.2317,1.0,0.0,0.0,0.0,0.0,7.895184135977337,7.656593406593407,2.9038461538461537
-122.18,37.41,21,1034,117.0,323,117,10.7237,0.0,0.0,0.0,0.0,1.0,8.837606837606838,8.837606837606838,2.7606837606837606
-116.98,32.74,24,977,147.0,454,169,4.9286,1.0,0.0,0.0,0.0,0.0,6.64625850340136,5.781065088757397,2.6863905325443787
-117.69,33.48,25,3240,481.0,1462,497,6.1815,1.0,0.0,0.0,0.0,0.0,6.735966735966736,6.519114688128773,2.941649899396378
-123.22,39.15,45,1348,265.0,639,270,3.3667,1.0,0.0,0.0,0.0,0.0,5.086792452830188,4.992592592592593,2.3666666666666667
-122.26,37.78,52,970,217.0,528,208,3.3438,0.0,0.0,0.0,1.0,0.0,4.470046082949309,4.663461538461538,2.5384615384615383
-119.49,37.1,24,2532,555.0,1564,507,2.3359,0.0,1.0,0.0,0.0,0.0,4.562162162162162,4.994082840236686,3.084812623274162
-117.66,33.64,17,3173,501.0,1555,520,6.7079,1.0,0.0,0.0,0.0,0.0,6.333333333333333,6.101923076923077,2.9903846153846154
-124.26,40.58,52,2217,394.0,907,369,2.3571,0.0,0.0,0.0,0.0,1.0,5.626903553299492,6.008130081300813,2.4579945799458
-117.43,34.07,18,2453,537.0,1503,500,2.3768,0.0,1.0,0.0,0.0,0.0,4.567970204841713,4.906,3.006
-120.3,37.34,33,993,186.0,556,175,2.4286,0.0,1.0,0.0,0.0,0.0,5.338709677419355,5.674285714285714,3.177142857142857
-117.86,33.73,31,1115,268.0,1369,259,3.5694,1.0,0.0,0.0,0.0,0.0,4.16044776119403,4.305019305019305,5.285714285714286
-122.18,37.77,42,1180,257.0,877,268,2.8125,0.0,0.0,0.0,1.0,0.0,4.591439688715953,4.402985074626866,3.2723880597014925
-118.24,34.11,50,2141,451.0,1777,426,2.7679,1.0,0.0,0.0,0.0,0.0,4.747228381374723,5.025821596244131,4.171361502347418
-118.05,33.82,25,1548,279.0,732,265,5.123,1.0,0.0,0.0,0.0,0.0,5.548387096774194,5.841509433962264,2.762264150943396
-118.28,34.07,25,7522,3179.0,7221,2902,2.0173,1.0,0.0,0.0,0.0,0.0,2.366152878263605,2.592005513439008,2.4882839421088905
-117.06,32.55,5,3223,940.0,3284,854,1.4384,0.0,0.0,0.0,0.0,1.0,3.428723404255319,3.7740046838407495,3.8454332552693207
-121.75,37.35,18,1947,250.0,605,184,8.1871,1.0,0.0,0.0,0.0,0.0,7.788,10.581521739130435,3.2880434782608696
-121.38,38.69,35,2943,554.0,1460,510,2.6713,0.0,1.0,0.0,0.0,0.0,5.312274368231047,5.770588235294118,2.862745098039216
-122.28,37.87,52,1233,300.0,571,292,2.2788,0.0,0.0,0.0,1.0,0.0,4.11,4.222602739726027,1.9554794520547945
-122.56,38.41,20,1151,211.0,478,183,5.93,1.0,0.0,0.0,0.0,0.0,5.454976303317536,6.2896174863387975,2.612021857923497
-118.34,34.13,45,2375,417.0,751,410,6.6739,1.0,0.0,0.0,0.0,0.0,5.695443645083933,5.7926829268292686,1.8317073170731708
-117.94,33.94,26,1962,540.0,1236,520,2.2156,1.0,0.0,0.0,0.0,0.0,3.633333333333333,3.773076923076923,2.376923076923077
-116.18,33.69,17,89,19.0,79,21,2.375,0.0,1.0,0.0,0.0,0.0,4.684210526315789,4.238095238095238,3.761904761904762
-118.25,33.95,35,1405,326.0,1086,273,1.0375,1.0,0.0,0.0,0.0,0.0,4.309815950920245,5.146520146520147,3.978021978021978
-122.41,37.79,52,3302,869.0,1178,727,3.3681,0.0,0.0,0.0,1.0,0.0,3.799769850402762,4.541953232462173,1.6203576341127923
-117.96,33.68,24,6517,1279.0,3441,1198,4.25,1.0,0.0,0.0,0.0,0.0,5.095387021110242,5.439899833055092,2.87228714524207
-117.71,33.61,25,3004,718.0,891,626,2.395,1.0,0.0,0.0,0.0,0.0,4.183844011142061,4.798722044728435,1.4233226837060702
-122.27,38.32,31,1267,319.0,545,297,1.9946,0.0,0.0,0.0,1.0,0.0,3.9717868338557993,4.265993265993266,1.835016835016835
-120.15,39.17,32,1684,359.0,454,209,2.9125,0.0,1.0,0.0,0.0,0.0,4.690807799442897,8.057416267942584,2.172248803827751
-121.8,37.34,20,2686,414.0,1507,405,5.8068,1.0,0.0,0.0,0.0,0.0,6.48792270531401,6.632098765432099,3.720987654320988
-121.42,38.6,36,1327,209.0,613,230,3.8672,0.0,1.0,0.0,0.0,0.0,6.349282296650718,5.769565217391304,2.665217391304348
-118.75,34.33,27,534,85.0,243,77,8.2787,1.0,0.0,0.0,0.0,0.0,6.282352941176471,6.935064935064935,3.155844155844156
-122.41,37.74,52,831,175.0,415,159,1.9464,0.0,0.0,0.0,1.0,0.0,4.748571428571428,5.226415094339623,2.610062893081761
-119.67,36.83,3,2029,336.0,1003,340,4.4356,0.0,1.0,0.0,0.0,0.0,6.038690476190476,5.9676470588235295,2.95
-120.43,34.95,50,1966,413.0,985,403,2.3506,1.0,0.0,0.0,0.0,0.0,4.760290556900727,4.878411910669975,2.444168734491315
-119.75,36.72,22,3247,859.0,4179,881,1.3343,0.0,1.0,0.0,0.0,0.0,3.779976717112922,3.685584562996594,4.743473325766175
-123.1,39.15,32,1143,208.0,454,188,3.8333,1.0,0.0,0.0,0.0,0.0,5.495192307692308,6.079787234042553,2.4148936170212765
-122.27,37.73,31,5785,1379.0,2973,1312,3.2689,0.0,0.0,0.0,1.0,0.0,4.195068890500362,4.409298780487805,2.266006097560976
-122.1,37.4,23,514,210.0,367,206,3.1736,0.0,0.0,0.0,1.0,0.0,2.447619047619048,2.495145631067961,1.7815533980582523
-117.15,32.91,14,1259,238.0,889,247,4.9464,1.0,0.0,0.0,0.0,0.0,5.2899159663865545,5.097165991902834,3.5991902834008096
-122.49,38.32,30,1631,284.0,788,284,3.3098,1.0,0.0,0.0,0.0,0.0,5.742957746478873,5.742957746478873,2.7746478873239435
-118.22,34.05,44,1105,346.0,1598,372,1.2,1.0,0.0,0.0,0.0,0.0,3.19364161849711,2.970430107526881,4.295698924731183
-120.76,38.73,17,512,129.0,314,140,1.5625,0.0,1.0,0.0,0.0,0.0,3.968992248062016,3.657142857142857,2.242857142857143
-117.1,34.21,22,4397,931.0,1145,445,4.5268,0.0,1.0,0.0,0.0,0.0,4.722878625134264,9.880898876404494,2.5730337078651684
-118.21,33.89,42,1254,225.0,929,235,4.3646,1.0,0.0,0.0,0.0,0.0,5.573333333333333,5.336170212765958,3.953191489361702
-117.71,33.61,26,3046,726.0,888,663,2.6848,1.0,0.0,0.0,0.0,0.0,4.195592286501378,4.5942684766214175,1.339366515837104
-120.41,34.87,15,1534,251.0,761,240,4.9028,1.0,0.0,0.0,0.0,0.0,6.111553784860558,6.391666666666667,3.1708333333333334
-121.85,37.28,17,4208,954.0,1476,904,2.3971,1.0,0.0,0.0,0.0,0.0,4.410901467505241,4.654867256637168,1.6327433628318584
-124.09,40.88,31,1982,495.0,1052,467,1.5326,0.0,0.0,0.0,0.0,1.0,4.004040404040404,4.244111349036403,2.252676659528908
-118.34,34.0,49,2465,372.0,1018,359,4.0,1.0,0.0,0.0,0.0,0.0,6.626344086021505,6.866295264623956,2.8356545961002784
-121.84,36.61,26,2902,761.0,2258,719,2.5663,1.0,0.0,0.0,0.0,0.0,3.8134034165571618,4.036161335187761,3.1404728789986094
-117.95,33.99,24,1219,177.0,610,185,6.7978,1.0,0.0,0.0,0.0,0.0,6.887005649717514,6.589189189189189,3.2972972972972974
-122.35,37.58,30,5039,1564.0,2129,1536,3.3469,0.0,0.0,0.0,0.0,1.0,3.221867007672634,3.280598958333333,1.3860677083333333
-117.27,33.0,36,2426,454.0,1085,420,5.1523,0.0,0.0,0.0,0.0,1.0,5.343612334801762,5.776190476190476,2.583333333333333
-121.81,38.45,24,1951,341.0,1140,338,3.7061,0.0,1.0,0.0,0.0,0.0,5.721407624633431,5.772189349112426,3.3727810650887573
-117.21,32.96,3,6251,988.0,2330,893,8.4355,0.0,0.0,0.0,0.0,1.0,6.326923076923077,7.0,2.609182530795073
-122.11,37.37,49,1068,190.0,410,171,7.2045,0.0,0.0,0.0,1.0,0.0,5.621052631578947,6.245614035087719,2.3976608187134505
-118.17,33.89,11,3605,880.0,3637,873,2.6328,1.0,0.0,0.0,0.0,0.0,4.096590909090909,4.129438717067584,4.166093928980527
-122.64,38.95,28,1503,370.0,522,268,1.2029,0.0,1.0,0.0,0.0,0.0,4.062162162162162,5.608208955223881,1.9477611940298507
-117.26,34.43,11,4597,782.0,2534,776,3.3368,0.0,1.0,0.0,0.0,0.0,5.878516624040921,5.923969072164948,3.265463917525773
-121.39,39.61,22,2828,610.0,986,391,2.8871,0.0,1.0,0.0,0.0,0.0,4.636065573770492,7.232736572890025,2.5217391304347827
-117.95,33.71,20,2781,407.0,1242,408,6.1092,1.0,0.0,0.0,0.0,0.0,6.832923832923833,6.816176470588236,3.044117647058824
-117.23,32.81,22,3205,429.0,1083,410,8.1844,0.0,0.0,0.0,0.0,1.0,7.470862470862471,7.817073170731708,2.6414634146341465
-117.3,34.15,40,961,199.0,509,182,2.06,0.0,1.0,0.0,0.0,0.0,4.8291457286432165,5.28021978021978,2.7967032967032965
-118.07,33.88,16,4934,825.0,2668,810,5.748,1.0,0.0,0.0,0.0,0.0,5.9806060606060605,6.091358024691358,3.293827160493827
-118.24,33.89,32,1132,266.0,1211,279,2.1838,1.0,0.0,0.0,0.0,0.0,4.2556390977443606,4.057347670250896,4.340501792114695
-116.53,33.78,18,2547,463.0,411,214,2.5489,0.0,1.0,0.0,0.0,0.0,5.501079913606912,11.901869158878505,1.9205607476635516
-121.94,36.97,31,1738,422.0,746,355,2.5172,0.0,0.0,0.0,0.0,1.0,4.118483412322274,4.895774647887324,2.101408450704225
-122.23,37.81,52,2814,365.0,878,352,7.508,0.0,0.0,0.0,1.0,0.0,7.70958904109589,7.994318181818182,2.4943181818181817
-117.18,33.15,7,6225,1683.0,5410,1580,2.32,1.0,0.0,0.0,0.0,0.0,3.698752228163993,3.939873417721519,3.4240506329113924
-119.18,34.27,6,2307,386.0,910,364,5.215,0.0,0.0,0.0,0.0,1.0,5.976683937823834,6.337912087912088,2.5
-119.84,36.77,6,1853,473.0,1397,417,1.4817,0.0,1.0,0.0,0.0,0.0,3.91754756871036,4.443645083932854,3.3501199040767387
-121.99,37.55,16,6647,2098.0,4649,1903,2.9074,1.0,0.0,0.0,0.0,0.0,3.1682554814108674,3.492905937992643,2.442984760903836
-121.82,37.33,23,3279,647.0,2582,630,4.3782,1.0,0.0,0.0,0.0,0.0,5.068006182380216,5.204761904761905,4.098412698412698
-117.11,32.71,29,1040,291.0,1054,297,1.1818,0.0,0.0,0.0,0.0,1.0,3.573883161512028,3.5016835016835017,3.548821548821549
-118.33,34.01,44,1762,463.0,786,445,1.9231,1.0,0.0,0.0,0.0,0.0,3.80561555075594,3.959550561797753,1.7662921348314606
-118.09,34.02,28,1984,313.0,1099,343,4.5526,1.0,0.0,0.0,0.0,0.0,6.338658146964856,5.784256559766764,3.204081632653061
-122.42,37.8,52,4079,1112.0,1466,1024,4.5913,0.0,0.0,0.0,1.0,0.0,3.6681654676259,3.9833984375,1.431640625
-118.48,34.02,25,1583,460.0,983,422,2.7019,1.0,0.0,0.0,0.0,0.0,3.4413043478260867,3.751184834123223,2.329383886255924
-118.13,34.08,35,2517,662.0,1883,607,2.5787,1.0,0.0,0.0,0.0,0.0,3.802114803625378,4.14662273476112,3.102141680395387
-121.17,37.97,28,1374,248.0,769,229,3.6389,0.0,1.0,0.0,0.0,0.0,5.540322580645161,6.0,3.3580786026200875
-122.39,37.76,52,157,28.0,88,27,3.675,0.0,0.0,0.0,1.0,0.0,5.607142857142857,5.814814814814815,3.259259259259259
-118.31,34.02,23,1703,397.0,1333,361,1.3187,1.0,0.0,0.0,0.0,0.0,4.289672544080605,4.717451523545706,3.6925207756232687
-116.49,33.82,27,3316,636.0,2362,532,2.9569,0.0,1.0,0.0,0.0,0.0,5.213836477987422,6.233082706766917,4.43984962406015
-117.99,34.18,38,2981,432.0,1063,437,6.5254,0.0,1.0,0.0,0.0,0.0,6.900462962962963,6.821510297482837,2.432494279176201
-117.03,32.75,24,7879,1655.0,3898,1534,3.0897,0.0,0.0,0.0,0.0,1.0,4.7607250755287005,5.136245110821382,2.5410691003911343
-121.37,38.39,15,1883,254.0,893,256,6.2575,0.0,1.0,0.0,0.0,0.0,7.413385826771654,7.35546875,3.48828125
-118.19,34.22,32,10626,1504.0,4353,1482,9.8413,1.0,0.0,0.0,0.0,0.0,7.065159574468085,7.17004048582996,2.937246963562753
-117.44,34.09,12,3598,828.0,2588,781,2.375,0.0,1.0,0.0,0.0,0.0,4.345410628019324,4.606914212548015,3.313700384122919
-118.37,33.87,18,2516,485.0,1128,433,5.0114,1.0,0.0,0.0,0.0,0.0,5.187628865979382,5.810623556581986,2.605080831408776
-118.15,33.91,25,2053,578.0,1721,507,2.3456,1.0,0.0,0.0,0.0,0.0,3.551903114186852,4.04930966469428,3.3944773175542404
-119.89,36.7,32,1485,269.0,867,271,2.5809,0.0,1.0,0.0,0.0,0.0,5.520446096654275,5.479704797047971,3.199261992619926
-122.47,37.71,37,1046,251.0,822,239,3.5,0.0,0.0,0.0,0.0,1.0,4.1673306772908365,4.376569037656904,3.4393305439330546
-117.24,34.14,6,2383,606.0,1301,488,3.016,0.0,1.0,0.0,0.0,0.0,3.932343234323432,4.883196721311475,2.665983606557377
-119.76,34.44,28,1985,582.0,1092,548,2.4701,0.0,0.0,0.0,0.0,1.0,3.410652920962199,3.622262773722628,1.9927007299270072
-118.16,34.03,41,1377,293.0,1142,272,3.1724,1.0,0.0,0.0,0.0,0.0,4.699658703071672,5.0625,4.198529411764706
-122.37,40.58,25,2054,495.0,835,475,2.1538,0.0,1.0,0.0,0.0,0.0,4.149494949494949,4.324210526315789,1.7578947368421052
-118.03,34.13,33,2352,373.0,995,359,4.9583,0.0,1.0,0.0,0.0,0.0,6.305630026809651,6.551532033426184,2.7715877437325904
-122.43,37.78,2,1205,468.0,577,363,3.6437,0.0,0.0,0.0,1.0,0.0,2.574786324786325,3.319559228650138,1.5895316804407713
-118.34,34.17,52,1133,212.0,545,222,4.875,1.0,0.0,0.0,0.0,0.0,5.34433962264151,5.103603603603603,2.454954954954955
-118.36,34.04,34,3239,806.0,2331,765,2.0538,1.0,0.0,0.0,0.0,0.0,4.018610421836228,4.233986928104575,3.047058823529412
-119.77,36.85,8,1519,234.0,711,248,5.9897,0.0,1.0,0.0,0.0,0.0,6.491452991452992,6.125,2.8669354838709675
-118.02,33.95,36,1632,295.0,797,283,4.2292,1.0,0.0,0.0,0.0,0.0,5.532203389830508,5.76678445229682,2.8162544169611308
-122.02,37.95,22,3526,510.0,1660,508,5.6642,0.0,0.0,0.0,1.0,0.0,6.913725490196079,6.940944881889764,3.267716535433071
-117.65,34.11,28,2788,370.0,1140,385,5.3368,0.0,1.0,0.0,0.0,0.0,7.535135135135135,7.241558441558442,2.961038961038961
-122.56,37.9,36,1760,283.0,562,246,6.7546,0.0,0.0,0.0,1.0,0.0,6.219081272084805,7.154471544715447,2.2845528455284554
-118.13,34.14,29,3559,1034.0,1658,965,3.2643,1.0,0.0,0.0,0.0,0.0,3.4419729206963248,3.688082901554404,1.7181347150259068
-122.42,37.8,52,2657,772.0,1014,685,4.038,0.0,0.0,0.0,1.0,0.0,3.4417098445595853,3.878832116788321,1.4802919708029196
-118.43,33.99,35,2243,495.0,1135,465,4.3281,1.0,0.0,0.0,0.0,0.0,4.531313131313131,4.823655913978494,2.4408602150537635
-118.46,34.02,46,2571,502.0,1225,501,6.0436,1.0,0.0,0.0,0.0,0.0,5.121513944223108,5.131736526946108,2.4451097804391217
-119.71,34.44,52,1837,343.0,711,355,4.1316,1.0,0.0,0.0,0.0,0.0,5.355685131195335,5.174647887323943,2.0028169014084507
-120.53,39.79,18,1234,266.0,543,201,2.5156,0.0,1.0,0.0,0.0,0.0,4.639097744360902,6.1393034825870645,2.701492537313433
-124.16,40.79,46,3042,597.0,1206,541,2.1135,0.0,0.0,0.0,0.0,1.0,5.0954773869346734,5.622920517560074,2.229205175600739
-122.13,37.72,35,2183,383.0,976,392,3.8393,0.0,0.0,0.0,1.0,0.0,5.699738903394256,5.5688775510204085,2.489795918367347
-122.47,37.76,39,3200,689.0,1391,618,3.6346,0.0,0.0,0.0,1.0,0.0,4.644412191582003,5.17799352750809,2.250809061488673
-117.82,33.9,25,1137,170.0,524,164,7.5744,1.0,0.0,0.0,0.0,0.0,6.688235294117647,6.932926829268292,3.1951219512195124
-118.45,34.27,33,1194,229.0,839,230,3.705,1.0,0.0,0.0,0.0,0.0,5.213973799126638,5.191304347826087,3.6478260869565218
-118.5,34.52,3,6577,1056.0,3032,1004,5.9263,0.0,1.0,0.0,0.0,0.0,6.228219696969697,6.550796812749004,3.0199203187251
-117.14,32.75,19,1358,613.0,766,630,1.0353,0.0,0.0,0.0,0.0,1.0,2.2153344208809136,2.1555555555555554,1.2158730158730158
-122.77,38.39,35,2611,475.0,1293,463,2.75,1.0,0.0,0.0,0.0,0.0,5.496842105263158,5.639308855291577,2.7926565874730023
-118.38,34.14,42,1253,225.0,492,224,7.7112,1.0,0.0,0.0,0.0,0.0,5.568888888888889,5.59375,2.196428571428572
-118.3,34.03,41,1653,426.0,1868,393,1.78,1.0,0.0,0.0,0.0,0.0,3.880281690140845,4.206106870229007,4.753180661577608
-119.95,38.95,21,2046,580.0,952,353,1.7245,0.0,1.0,0.0,0.0,0.0,3.527586206896552,5.796033994334278,2.696883852691218
-117.93,33.76,21,2884,662.0,2613,645,4.05,1.0,0.0,0.0,0.0,0.0,4.356495468277946,4.471317829457364,4.051162790697674
-118.14,34.15,41,1256,407.0,855,383,1.9923,1.0,0.0,0.0,0.0,0.0,3.085995085995086,3.279373368146214,2.2323759791122715
-117.17,32.76,45,3149,639.0,1160,661,2.7266,0.0,0.0,0.0,0.0,1.0,4.928012519561816,4.763993948562784,1.7549167927382754
-121.38,38.61,34,2888,496.0,1168,479,3.6053,0.0,1.0,0.0,0.0,0.0,5.82258064516129,6.029227557411273,2.4384133611691023
-118.27,34.25,35,779,143.0,371,150,4.6635,1.0,0.0,0.0,0.0,0.0,5.447552447552448,5.193333333333333,2.473333333333333
-122.24,37.77,52,1153,235.0,481,223,2.6411,0.0,0.0,0.0,1.0,0.0,4.906382978723404,5.170403587443946,2.15695067264574
-118.14,33.86,43,2104,382.0,1071,396,5.0,1.0,0.0,0.0,0.0,0.0,5.507853403141361,5.313131313131313,2.7045454545454546
-118.47,34.15,43,804,117.0,267,110,8.2269,1.0,0.0,0.0,0.0,0.0,6.871794871794871,7.309090909090909,2.4272727272727272
-121.98,37.28,28,3688,633.0,1877,620,5.7251,1.0,0.0,0.0,0.0,0.0,5.826224328593997,5.948387096774193,3.0274193548387096
-119.04,35.96,18,1187,308.0,1343,277,1.875,0.0,1.0,0.0,0.0,0.0,3.853896103896104,4.285198555956678,4.8483754512635375
-121.81,37.23,24,2413,369.0,1237,381,6.4328,1.0,0.0,0.0,0.0,0.0,6.53929539295393,6.333333333333333,3.2467191601049867
-121.02,36.24,12,2198,507.0,1971,502,2.6801,1.0,0.0,0.0,0.0,0.0,4.335305719921105,4.378486055776892,3.926294820717132
-117.97,33.93,33,1700,369.0,981,362,4.5461,1.0,0.0,0.0,0.0,0.0,4.607046070460704,4.696132596685083,2.709944751381216
-120.76,37.58,35,1395,264.0,756,253,3.6181,0.0,1.0,0.0,0.0,0.0,5.284090909090909,5.513833992094861,2.988142292490118
-117.23,33.01,18,3961,511.0,1541,470,11.1118,0.0,0.0,0.0,0.0,1.0,7.75146771037182,8.427659574468086,3.2787234042553197
-117.0,32.8,29,2045,398.0,912,368,3.0189,1.0,0.0,0.0,0.0,0.0,5.13819095477387,5.557065217391305,2.4782608695652173
-122.02,37.55,33,1325,274.0,909,267,4.5687,0.0,0.0,0.0,1.0,0.0,4.835766423357664,4.962546816479401,3.404494382022472
-122.41,37.7,23,1817,400.0,1376,382,2.4113,0.0,0.0,0.0,1.0,0.0,4.5425,4.7565445026178015,3.602094240837696
-119.24,34.27,32,4071,888.0,1900,874,3.2792,0.0,0.0,0.0,0.0,1.0,4.58445945945946,4.657894736842105,2.1739130434782608
-120.69,39.12,19,1048,262.0,493,184,2.2917,0.0,1.0,0.0,0.0,0.0,4.0,5.695652173913044,2.6793478260869565
-118.31,34.1,33,766,347.0,918,305,1.705,1.0,0.0,0.0,0.0,0.0,2.207492795389049,2.511475409836065,3.0098360655737704
-121.25,38.7,16,3262,533.0,1794,543,4.2464,0.0,1.0,0.0,0.0,0.0,6.120075046904315,6.0073664825046045,3.303867403314917
-122.18,37.77,52,2744,547.0,1479,554,2.2768,0.0,0.0,0.0,1.0,0.0,5.016453382084095,4.953068592057762,2.669675090252708
-117.98,33.82,34,1290,220.0,867,241,5.5486,1.0,0.0,0.0,0.0,0.0,5.863636363636363,5.352697095435684,3.5975103734439835
-121.04,37.69,9,6333,1355.0,3265,1265,3.0217,0.0,1.0,0.0,0.0,0.0,4.6738007380073805,5.006324110671937,2.58102766798419
-118.02,33.85,31,1922,329.0,1030,353,5.3416,1.0,0.0,0.0,0.0,0.0,5.8419452887538,5.444759206798867,2.917847025495751
-121.42,38.47,11,5665,1507.0,3422,1299,2.3343,0.0,1.0,0.0,0.0,0.0,3.759124087591241,4.361046959199384,2.634334103156274
-118.23,33.93,36,501,123.0,487,118,1.3,1.0,0.0,0.0,0.0,0.0,4.073170731707317,4.245762711864407,4.127118644067797
-121.38,38.62,34,2352,610.0,1127,592,2.2,0.0,1.0,0.0,0.0,0.0,3.855737704918033,3.972972972972973,1.903716216216216
-122.23,37.48,33,3108,805.0,1895,717,3.3015,0.0,0.0,0.0,0.0,1.0,3.860869565217391,4.334728033472803,2.6429567642956764
-120.99,38.67,8,4913,744.0,2005,723,5.4413,0.0,1.0,0.0,0.0,0.0,6.603494623655914,6.795297372060857,2.773167358229599
-118.14,34.68,33,2815,485.0,1447,489,4.2679,0.0,1.0,0.0,0.0,0.0,5.804123711340206,5.7566462167689165,2.9591002044989776
-117.81,33.86,18,133,29.0,95,23,3.5625,1.0,0.0,0.0,0.0,0.0,4.586206896551724,5.782608695652174,4.130434782608695
-118.8,34.15,9,1143,179.0,647,180,6.8474,0.0,0.0,0.0,0.0,1.0,6.385474860335195,6.35,3.594444444444445
-117.93,34.01,33,1733,361.0,1757,375,4.2266,1.0,0.0,0.0,0.0,0.0,4.800554016620499,4.621333333333333,4.685333333333333
-117.6,33.42,23,2482,461.0,1048,425,4.665,0.0,0.0,0.0,0.0,1.0,5.383947939262473,5.84,2.4658823529411764
-118.25,33.94,43,1113,378.0,1305,334,1.1434,1.0,0.0,0.0,0.0,0.0,2.9444444444444446,3.3323353293413174,3.907185628742515
-117.72,33.61,26,2033,463.0,618,450,2.5685,1.0,0.0,0.0,0.0,0.0,4.390928725701944,4.517777777777778,1.3733333333333333
-117.13,32.96,15,2267,292.0,1180,289,6.712,1.0,0.0,0.0,0.0,0.0,7.763698630136986,7.844290657439446,4.083044982698962
-118.32,33.86,32,3485,678.0,1715,649,4.6563,1.0,0.0,0.0,0.0,0.0,5.140117994100295,5.36979969183359,2.642526964560863
-118.3,34.08,34,1562,651.0,1774,559,1.5685,1.0,0.0,0.0,0.0,0.0,2.399385560675883,2.7942754919499104,3.1735241502683365
-117.83,33.88,18,2112,340.0,1048,315,6.9308,1.0,0.0,0.0,0.0,0.0,6.211764705882353,6.704761904761905,3.326984126984127
-117.75,34.08,33,2824,523.0,1797,493,3.6359,0.0,1.0,0.0,0.0,0.0,5.39961759082218,5.728194726166328,3.6450304259634887
-122.2,37.78,52,2300,443.0,1225,423,3.5398,0.0,0.0,0.0,1.0,0.0,5.191873589164786,5.4373522458628845,2.895981087470449
-117.08,32.7,37,2176,418.0,1301,375,2.875,0.0,0.0,0.0,0.0,1.0,5.205741626794258,5.802666666666667,3.469333333333333
-118.34,33.78,25,11016,1626.0,4168,1584,8.1782,0.0,0.0,0.0,0.0,1.0,6.7749077490774905,6.954545454545454,2.6313131313131315
-121.74,39.59,24,1535,279.0,726,272,2.3833,0.0,1.0,0.0,0.0,0.0,5.50179211469534,5.643382352941177,2.669117647058824
-122.32,38.29,21,1607,356.0,834,352,2.3787,0.0,0.0,0.0,1.0,0.0,4.514044943820225,4.565340909090909,2.3693181818181817
-118.07,33.98,32,3304,714.0,2032,690,3.2093,1.0,0.0,0.0,0.0,0.0,4.627450980392157,4.788405797101449,2.944927536231884
-118.37,34.07,52,1084,247.0,468,255,3.4286,1.0,0.0,0.0,0.0,0.0,4.388663967611336,4.250980392156863,1.8352941176470587
-122.25,37.56,19,7976,1406.0,3437,1338,5.6396,0.0,0.0,0.0,1.0,0.0,5.672830725462305,5.961136023916293,2.5687593423019432
-117.13,32.91,15,1450,266.0,747,290,3.6111,1.0,0.0,0.0,0.0,0.0,5.451127819548872,5.0,2.575862068965517
-118.16,34.02,47,1055,298.0,1303,302,2.6964,1.0,0.0,0.0,0.0,0.0,3.540268456375839,3.493377483443709,4.314569536423841
